192,1,2022-08-15,23:07:18.291314,37.6,25.2,9644,0,{}
193,1,2022-08-15,23:17:21.807638,37.8,25.3,9665,0,{}
194,1,2022-08-15,23:27:25.324353,38,25.3,9715,0,{}
195,1,2022-08-15,23:37:31.18997,37.7,25.1,9742,0,{}
196,1,2022-08-15,23:47:34.628207,38,25.1,9767,0,{}
197,1,2022-08-15,23:57:40.481637,38.3,25,9788,0,{}
198,1,2022-08-16,00:07:48.62575,38.4,25,9817,0,{}
199,1,2022-08-16,00:17:52.127095,38.3,25,9853,0,{}
201,1,2022-08-16,00:27:57.981368,39.1,24.8,9882,0,{}
202,1,2022-08-16,00:38:01.49832,38.8,24.9,9919,0,{}
203,1,2022-08-16,00:48:05.000229,38.7,24.8,9943,0,{}
204,1,2022-08-16,00:58:10.871579,39.1,24.7,9966,0,{}
205,1,2022-08-16,01:08:16.731412,37.7,24.6,9988,0,{}
206,1,2022-08-16,01:18:20.248636,37.8,24.6,10005,0,{}
207,1,2022-08-16,01:28:23.765511,39.1,24.6,10068,0,{}
208,1,2022-08-16,01:38:29.570169,39.2,24.6,10062,0,{}
209,1,2022-08-16,01:48:33.018952,38.9,24.5,10072,0,{}
210,1,2022-08-16,01:58:38.818928,39.6,24.5,10094,0,{}
211,1,2022-08-16,02:08:42.237334,39.6,24.5,10114,0,{}
212,1,2022-08-16,02:18:45.754264,39.1,24.4,10141,0,{}
213,1,2022-08-16,02:28:49.209665,39.5,24.3,10100,0,{}
214,1,2022-08-16,02:38:55.080663,40.2,24.3,10100,33.333333333333336,{}
215,1,2022-08-16,02:48:58.597814,39.9,24.3,10110,0.8333333333333334,{}
216,1,2022-08-16,02:59:02.016384,38.1,24.3,10113,0,{}
217,1,2022-08-16,03:09:05.43993,38,24.3,10115,0,{}
218,1,2022-08-16,03:19:11.310757,39,24.3,10141,0,{}
219,1,2022-08-16,03:29:14.829946,38.9,24.2,10153,0,{}
220,1,2022-08-16,03:39:18.332359,39,24.2,10183,0,{}
221,1,2022-08-16,03:49:21.849442,39.2,24.1,10196,0,{}
222,1,2022-08-16,03:59:25.287698,40.1,23.9,10196,0,{}
223,1,2022-08-16,04:09:28.804715,39.4,24,10238,0,{}
224,1,2022-08-16,04:19:32.252126,39.6,23.9,10240,0,{}
226,1,2022-08-16,04:29:35.769002,40,24,10247,0,{}
227,1,2022-08-16,04:39:41.639731,40.3,23.9,10257,0,{}
228,1,2022-08-16,04:49:47.511254,40.9,23.8,10269,0,{}
200,1,2022-08-16,00:24:49.149309,,,,,"{{f,f,f},{t,f,f}}"
229,1,2022-08-16,04:59:53.38046,40.4,23.8,10259,0,{}
230,1,2022-08-16,05:09:59.251087,40.9,23.7,10289,0,{}
231,1,2022-08-16,05:20:02.76788,40.7,23.7,10299,0,{}
232,1,2022-08-16,05:30:08.62915,41,23.6,10284,0,{}
233,1,2022-08-16,05:40:14.500218,41.8,23.6,10299,0,{}
234,1,2022-08-16,05:50:18.016753,41.9,23.5,10304,0,{}
235,1,2022-08-16,06:00:21.4519,41.8,23.5,10306,0,{}
236,1,2022-08-16,06:10:24.968311,41.8,23.5,10307,0,{}
237,1,2022-08-16,06:20:30.838796,42.6,23.5,10323,0,{}
238,1,2022-08-16,06:30:36.640103,42.4,23.4,10323,0,{}
239,1,2022-08-16,06:40:40.057948,42.4,23.4,10334,0,{}
240,1,2022-08-16,06:50:43.574259,42.7,23.3,10346,0.8333333333333334,{}
241,1,2022-08-16,07:00:47.090322,43,23.3,10354,1.6666666666666667,{}
242,1,2022-08-16,07:10:50.569632,42.7,23.4,10359,10,{}
243,1,2022-08-16,07:20:56.341638,43,23.4,10366,5.833333333333334,{}
244,1,2022-08-16,07:30:59.85092,43.1,23.4,10374,8.333333333333334,{}
245,1,2022-08-16,07:41:03.28166,43.4,23.3,10383,10.833333333333334,{}
246,1,2022-08-16,07:51:06.712171,43.8,23.3,10383,13.333333333333334,{}
247,1,2022-08-16,08:01:10.173269,43.5,23.3,10398,14.166666666666668,{}
248,1,2022-08-16,08:11:13.648566,43.5,23.3,10410,14.166666666666668,{}
249,1,2022-08-16,08:21:17.128882,43.7,23.2,10412,16.666666666666668,{}
251,1,2022-08-16,08:31:22.981318,43.8,23.4,10421,18.333333333333336,{}
252,1,2022-08-16,08:41:26.498313,43.6,23.4,10430,19.166666666666668,{}
253,1,2022-08-16,08:51:32.368885,44.4,23.3,10437,20.833333333333336,{}
254,1,2022-08-16,09:01:38.24004,44.6,23.4,10444,22.5,{}
255,1,2022-08-16,09:11:41.76109,44.5,23.3,10445,24.166666666666668,{}
256,1,2022-08-16,09:21:45.278261,44.1,23.4,10451,27.5,{}
257,1,2022-08-16,09:31:51.068695,45.4,23.5,10456,20,{}
258,1,2022-08-16,09:41:54.586217,45.4,23.5,10461,29.166666666666668,{}
259,1,2022-08-16,09:52:00.46041,45.9,23.5,10463,32.5,{}
260,1,2022-08-16,10:02:03.924035,45.9,23.5,10489,35.833333333333336,{}
261,1,2022-08-16,10:12:07.37216,46.3,23.5,10460,37.5,{}
262,1,2022-08-16,10:22:10.808543,46.2,23.6,10462,40,{}
263,1,2022-08-16,10:32:14.324893,46.6,23.7,10445,47.5,{}
264,1,2022-08-16,10:42:17.841622,47,23.9,10449,38.333333333333336,{}
265,1,2022-08-16,10:52:21.358036,47.8,23.9,10411,56.66666666666667,{}
266,1,2022-08-16,11:02:27.228688,47.8,24.2,10775,55.833333333333336,{}
267,1,2022-08-16,11:12:30.750319,47.8,24.2,10776,56.66666666666667,{}
268,1,2022-08-16,11:22:36.560942,47.9,24.5,10781,47.5,{}
269,1,2022-08-16,11:32:40.078035,48.1,24.5,10781,49.16666666666667,{}
270,1,2022-08-16,11:42:43.595131,48.2,24.7,10780,54.16666666666667,{}
271,1,2022-08-16,11:52:47.116104,47.9,24.8,10786,52.5,{}
272,1,2022-08-16,12:02:50.632765,48.1,24.9,10785,53.333333333333336,{}
273,1,2022-08-16,12:12:54.061943,47.6,25.1,10782,59.16666666666667,{}
274,1,2022-08-16,12:22:57.578892,47.4,25.4,10792,59.16666666666667,{}
276,1,2022-08-16,12:33:03.449972,46.4,25.8,10796,60,{}
277,1,2022-08-16,12:43:06.968665,46.6,25.8,10794,49.16666666666667,{}
278,1,2022-08-16,12:53:10.473238,46.7,25.8,10782,42.5,{}
279,1,2022-08-16,13:03:13.989614,46.2,25.9,10702,49.16666666666667,{}
280,1,2022-08-16,13:13:19.860551,38.3,26.5,10670,54.16666666666667,{}
281,1,2022-08-16,13:23:23.377855,38.6,26.6,10683,33.333333333333336,{}
282,1,2022-08-16,13:33:29.248852,36.6,26.7,10623,30.833333333333336,{}
283,1,2022-08-16,13:43:35.119552,37.1,26.7,10585,37.5,{}
284,1,2022-08-16,13:53:38.540522,37,26.7,10561,35.833333333333336,{}
285,1,2022-08-16,14:03:42.057672,37,26.7,10477,27.5,{}
286,1,2022-08-16,14:13:45.509623,38.4,26.7,10707,21.666666666666668,{}
287,1,2022-08-16,14:23:51.381193,39.7,26.6,10719,22.5,{}
288,1,2022-08-16,14:33:54.902211,39.6,26.6,10730,37.5,{}
289,1,2022-08-16,14:43:58.419501,39,26.5,10728,45.833333333333336,{}
290,1,2022-08-16,14:54:01.852184,38.2,26.6,10740,28.333333333333336,{}
291,1,2022-08-16,15:04:05.369487,36.6,26.6,10745,36.66666666666667,{}
292,1,2022-08-16,15:14:08.886253,36.6,26.7,10759,30.833333333333336,{}
293,1,2022-08-16,15:24:12.40665,37.7,26.7,10778,27.5,{}
294,1,2022-08-16,15:34:15.922832,38.3,26.8,10787,15,{}
295,1,2022-08-16,15:44:19.43774,38.3,26.9,10776,18.333333333333336,{}
296,1,2022-08-16,15:54:22.946158,38.8,26.6,10802,25,{}
297,1,2022-08-16,16:04:26.463158,41.9,26.6,10808,20,{}
298,1,2022-08-16,16:14:29.885301,43.3,26.6,10846,7.5,{}
299,1,2022-08-16,16:24:33.401967,43.7,26.5,10849,7.5,{}
301,1,2022-08-16,16:34:36.845614,47.4,26.4,10850,6.666666666666667,{}
302,1,2022-08-16,16:44:40.362604,47.6,26.4,10873,5.833333333333334,{}
303,1,2022-08-16,16:54:43.876335,49.6,26.3,10925,8.333333333333334,{}
304,1,2022-08-16,17:04:49.731185,50.5,26.3,10934,7.5,{}
275,1,2022-08-16,12:25:06.795128,,,,,"{{t,f,f},{f,f,f}}"
305,1,2022-08-16,17:14:53.247679,49.5,26.4,10940,6.666666666666667,{}
306,1,2022-08-16,17:24:56.763384,51.1,26.2,10952,1.6666666666666667,{}
307,1,2022-08-16,17:35:00.203227,52.7,26.1,10961,6.666666666666667,{}
308,1,2022-08-16,17:45:03.652637,52.6,26,10960,5.833333333333334,{}
309,1,2022-08-16,17:55:09.480633,52.7,25.9,10959,5.833333333333334,{}
310,1,2022-08-16,18:05:12.996986,52.8,25.8,10969,5.833333333333334,{}
311,1,2022-08-16,18:15:16.513321,56.4,25.7,10981,5.833333333333334,{}
312,1,2022-08-16,18:25:22.380435,57.4,25.2,10987,5.833333333333334,{}
313,1,2022-08-16,18:35:25.876865,56.9,25.2,11013,0,{}
314,1,2022-08-16,18:45:29.376891,57.2,25.2,11022,0,{}
315,1,2022-08-16,18:55:32.89373,58.8,24.9,11038,0,{}
316,1,2022-08-16,19:05:36.409562,57.9,24.9,11041,6.666666666666667,{}
317,1,2022-08-16,19:15:39.926438,58.1,24.9,11038,0,{}
318,1,2022-08-16,19:25:43.443636,58.9,24.7,11063,0,{}
319,1,2022-08-16,19:35:46.960022,60.3,24.4,11077,0,{}
320,1,2022-08-16,19:45:52.830008,62.1,24.1,11084,0,{}
321,1,2022-08-16,19:55:56.319229,62.5,24.1,11086,0,{}
322,1,2022-08-16,20:05:59.835366,61.8,24.2,11103,0,{}
323,1,2022-08-16,20:16:03.291954,62.4,24.1,11108,0,{}
325,1,2022-08-16,20:26:06.806847,62.6,23.8,11109,0,{}
326,1,2022-08-16,20:36:10.323066,62.5,24,11131,0,{}
327,1,2022-08-16,20:46:13.773291,61.9,24,11144,0,{}
328,1,2022-08-16,20:56:17.290348,62.5,24,11143,0,{}
329,1,2022-08-16,21:06:23.160676,63.8,23.8,11151,0,{}
330,1,2022-08-16,21:16:26.677039,63.8,23.8,11171,0,{}
331,1,2022-08-16,21:26:32.548217,63.8,23.8,11171,0,{}
332,1,2022-08-16,21:36:38.418016,63.9,23.8,11188,0,{}
333,1,2022-08-16,21:46:44.289462,66.4,23.5,11189,0,{}
334,1,2022-08-16,21:56:47.806354,66.4,23.5,11197,0,{}
335,1,2022-08-16,22:06:51.323174,65.9,23.6,11213,0,{}
336,1,2022-08-16,22:16:54.841649,66.8,23.2,11215,0,{}
337,1,2022-08-16,22:26:58.304877,66.5,23.2,11239,0,{}
338,1,2022-08-16,22:37:04.178087,66.7,23,11244,0,{}
339,1,2022-08-16,22:47:07.609008,66.8,23.1,11255,0,{}
340,1,2022-08-16,22:57:13.471121,67.3,22.9,11269,0,{}
341,1,2022-08-16,23:07:16.909981,67.1,22.9,11268,0,{}
342,1,2022-08-16,23:17:22.778972,66.7,23,11279,0,{}
343,1,2022-08-16,23:27:28.649685,67,22.8,11293,0,{}
344,1,2022-08-16,23:37:32.092432,67,22.9,11303,0,{}
345,1,2022-08-16,23:47:35.609718,66.7,22.9,11305,0,{}
346,1,2022-08-16,23:57:39.126747,66.5,23,11319,0,{}
347,1,2022-08-17,00:07:42.636777,67.1,22.8,11326,0,{}
348,1,2022-08-17,00:17:46.127075,67.5,22.9,11324,0,{}
350,1,2022-08-17,00:27:49.626879,67.3,22.9,11334,0,{}
351,1,2022-08-17,00:37:53.143463,67.2,23,11339,0,{}
352,1,2022-08-17,00:47:56.660511,68.8,22.7,11343,0,{}
353,1,2022-08-17,00:58:00.177664,69.9,22.5,11353,0,{}
354,1,2022-08-17,01:08:05.971132,70.1,22.4,11361,0,{}
355,1,2022-08-17,01:18:09.487703,70.2,22.4,11403,0,{}
356,1,2022-08-17,01:28:15.358376,70.4,22.4,11378,0,{}
357,1,2022-08-17,01:38:18.822763,70.1,22.4,11389,0,{}
358,1,2022-08-17,01:48:22.33996,69.8,22.5,11387,0,{}
359,1,2022-08-17,01:58:28.210997,69.5,22.5,11397,0,{}
360,1,2022-08-17,02:08:31.72764,69.8,22.4,11400,0,{}
361,1,2022-08-17,02:18:35.244674,70.6,22.2,11410,0,{}
362,1,2022-08-17,02:28:41.12018,72.5,22.1,11335,35,{}
363,1,2022-08-17,02:38:44.626954,72.4,22.2,11343,31.666666666666668,{}
364,1,2022-08-17,02:48:48.127066,72.6,22.1,11358,0,{}
365,1,2022-08-17,02:58:51.627537,72.1,22.2,11357,0,{}
366,1,2022-08-17,03:08:55.128168,71.6,22.1,11373,0,{}
367,1,2022-08-17,03:18:58.626941,71.9,22.1,11373,0,{}
368,1,2022-08-17,03:29:02.126863,72.2,22,11375,0,{}
369,1,2022-08-17,03:39:07.988069,72.1,21.9,11378,0,{}
370,1,2022-08-17,03:49:13.769778,71.3,22,11383,0,{}
371,1,2022-08-17,03:59:17.206023,71.7,21.9,11392,0,{}
372,1,2022-08-17,04:09:20.62481,71.5,22,11397,0,{}
373,1,2022-08-17,04:19:24.145852,72.3,21.6,11403,0,{}
375,1,2022-08-17,04:29:27.631727,72.7,21.6,11406,0,{}
376,1,2022-08-17,04:39:31.107631,71.9,21.6,11413,0,{}
377,1,2022-08-17,04:49:34.536369,72.9,21.5,11419,0,{}
378,1,2022-08-17,04:59:38.052563,72.3,21.6,11429,0,{}
379,1,2022-08-17,05:09:41.56934,72,21.7,11427,0,{}
380,1,2022-08-17,05:19:47.440449,73.7,21.3,11430,0,{}
